"Comp1","Comp2","Comp3","Comp4"
-7.5401886315429,-11.1895005330667,-11.5320168237143,-9.87260314701554
-7.54489137668309,-11.2067179652918,-11.5404530079291,-9.87256086795636
-7.54872083900847,-11.2243730623265,-11.5515510696157,-9.87229508766427
-7.55187184565258,-11.2410047115031,-11.562654021671,-9.87207636444335
-7.55454164111858,-11.255119450231,-11.5701668692876,-9.87199098575478
-7.55690612176906,-11.2655235265843,-11.5708482913328,-9.87220168301494
-7.55910574926492,-11.2716745210719,-11.5633840035783,-9.87325246549854
-7.56123671925674,-11.2739295866865,-11.549333333387,-9.87622386221457
-7.56334351749175,-11.2735692517892,-11.5327724699354,-9.88261005991434
-7.56541354888878,-11.272553926864,-11.5187853972424,-9.89392645186873
-7.56737925403305,-11.2730653183366,-11.5116412739584,-9.91118302205325
-7.56913335419978,-11.2769507778699,-11.5134918053317,-9.93440467017699
-7.57055797454524,-11.2852157951488,-11.5239326765371,-9.96235265245971
-7.57156209451872,-11.2976925368841,-11.5403549044779,-9.99256191486787
-7.5721171784862,-11.3129870740743,-11.5588666255221,-10.0217636456323
-7.57227974414569,-11.328796611591,-11.5755138830891,-10.0466548586246
-7.57219289737689,-11.3426014245645,-11.5874426589208,-10.0647988568575
-7.57206536396599,-11.3525261579106,-11.5936065419104,-10.0753085695522
-7.57213430277138,-11.3579892667693,-11.5947686425365,-10.0790208821906
-7.57262392126231,-11.3598183192674,-11.592863258475,-10.0781130547416
-7.5737114587002,-11.3597999073851,-11.5900693278676,-10.0753800405932
-7.57550352674042,-11.3599395663247,-11.5880113523439,-10.0735085655156
-7.57801579139841,-11.3618043348897,-11.5873479728361,-10.0746129462998
-7.58115277296416,-11.3661838430148,-11.5877905281187,-10.0801254308345
-7.58470169255014,-11.3730933671916,-11.5884472370778,-10.0909657851859
-7.5883611648656,-11.3820016391987,-11.5883142255109,-10.1078277709993
-7.59180900943985,-11.392130255048,-11.5867162310044,-10.1314312626251
-7.5947865970862,-11.4027039619815,-11.5835585484188,-10.1626484686992
-7.59716196345287,-11.4130920730165,-11.5793538719238,-10.2024671549068
-7.59894383628739,-11.4228430831286,-11.5750590125432,-10.2517884724793
-7.60024835935346,-11.4316542417555,-11.5717673425647,-10.3110799185269
-7.60124905867799,-11.4393235692338,-11.5703038140784,-10.3799309342259
-7.60214888485755,-11.4457166123015,-11.5708104969982,-10.4566004153529
-7.60319588240232,-11.4507639537648,-11.5724590959247,-10.5376920940078
-7.60473197066782,-11.454484274243,-11.5734398530828,-10.6181493037911
-7.60723685987566,-11.4569994857523,-11.5713453321774,-10.6918206730327
-7.61132316458981,-11.4585043800388,-11.563948340107,-10.7527586710195
-7.61765678482193,-11.4591844185977,-11.550126469378,-10.7969760790232
-7.6268079705357,-11.4590929581005,-11.5304623261061,-10.8238202491588
-7.6390703050432,-11.457999842408,-11.5071378591661,-10.8360959030816
-7.65430423570132,-11.4552783784751,-11.4831691436748,-10.838832730133
-7.67186091309692,-11.4499827033492,-11.461419762546,-10.8374546241551
-7.69062354589035,-11.4412349144552,-11.4438605127313,-10.8362736524628
-7.7091718155128,-11.4288209665659,-11.4312921641536,-10.8377766656908
-7.72603837623792,-11.4136407277855,-11.4234855141327,-10.8426592162627
-7.73999766592195,-11.3976559618401,-11.4195534072868,-10.8503163390301
-7.7503126734304,-11.3832978622857,-11.4183491894486,-10.8594930824655
-7.75687073779,-11.3726423588867,-11.4187510840148,-10.8688776535011
-7.76017110673171,-11.3667637957953,-11.4197973387252,-10.8775004588612
-7.76117655208004,-11.3655201862747,-11.4207229193084,-10.8848867892823
-7.76108364186941,-11.3677540064841,-11.4209702387702,-10.8910035115446
-7.76108052122959,-11.3717139441177,-11.4202076912852,-10.8961014324512
-7.76214803347039,-11.3755013039695,-11.4183486595025,-10.9005548807524
-7.76493544234725,-11.3774342442694,-11.4155578158709,-10.904748965497
-7.76972058815535,-11.3762991065244,-11.4122268493751,-10.9090077590564
-7.77644860607543,-11.3715013863698,-11.4088860322933,-10.9135386289323
-7.78482902582558,-11.3631357745619,-11.4060396027296,-10.918387521825
-7.79445927899528,-11.3519558343821,-11.4039788412772,-10.9234218063786
-7.80493858919414,-11.339204014703,-11.4026644505661,-10.9283596366833
-7.81594317146833,-11.3263201774754,-11.4017364038485,-10.9328503544118
